model,language,word,pos,id,gold_gloss,candidate_1,candidate_2,gold_candidate_idx,predicted_idx,is_correct
tiny-aya-global,Bengali,হয়গ্রীব,NOUN,22837,any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force,"the manifestation of a Hindu deity (especially Vishnu) in human or superhuman or animal form; ""the Buddha is considered an avatar of the god Vishnu""",water travel for pleasure,2,1,False
tiny-aya-global,Bengali,কেশিনী,NOUN,20996,"(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""","(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""",a mentor in spiritual and philosophical topics who is renowned for profound wisdom,0,1,False
tiny-aya-global,Bengali,সেবন করা,VERB,10871,"take or consume (regularly or habitually); ""She uses drugs rarely""","dry seedlike fruit produced by the cereal grasses: e.g. wheat, barley, Indian corn",the government building that serves as the residence and office of the President of the United States,2,1,False
tiny-aya-global,Bengali,যোগান,NOUN,20149,the activity of supplying or providing something,the capital and largest city of France; and international center of culture and commerce,the activity of supplying or providing something,1,2,False
tiny-aya-global,Bengali,দুর্বোধ্য,ADJECTIVE,16286,"not fully understood; ""an uncomprehended mystery""",one of the evil spirits of traditional Jewish and Christian belief,"not fully understood; ""an uncomprehended mystery""",1,2,False
tiny-aya-global,Bengali,প্রিয়ম্বদা,NOUN,28575,an imaginary being of myth or fable,an imaginary being of myth or fable,an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,তাজিকিস্তানি,NOUN,21103,a native or inhabitant of Tajikistan and neighboring areas of Uzbekistan and Afghanistan and China,"destroy completely; ""the wrecking ball demolished the building""; ""demolish your enemies""; ""pulverize the rebellion before it gets out of hand""",yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia,2,1,False
tiny-aya-global,Bengali,সুইডেন,NOUN,19276,a Scandinavian kingdom in the eastern part of the Scandinavian Peninsula,infinitely wise,a Scandinavian kingdom in the eastern part of the Scandinavian Peninsula,1,2,False
tiny-aya-global,Bengali,প্রাণাগ্নি-হোত্র উপনিষদ,NOUN,22782,"a later sacred text of Hinduism of a mystical nature dealing with metaphysical questions; ""the Vedanta philosophy developed from the pantheistic views of the Upanishads""","a later sacred text of Hinduism of a mystical nature dealing with metaphysical questions; ""the Vedanta philosophy developed from the pantheistic views of the Upanishads""",a service station that sells gasoline,0,1,False
tiny-aya-global,Bengali,মিষ্টি আলুর গাছ,NOUN,15453,pantropical vine widely cultivated in several varieties for its large sweet tuberous root with orange flesh,being two more than ninety,pantropical vine widely cultivated in several varieties for its large sweet tuberous root with orange flesh,1,2,False
tiny-aya-global,Bengali,লজ্জাশীলতা,NOUN,7907,a feeling of fear of embarrassment,not capable of being computed or enumerated,a feeling of fear of embarrassment,1,2,False
tiny-aya-global,Bengali,চেক,ADJECTIVE,19391,"of or relating to Czechoslovakia or its people or their language; ""The Czech border""; ""Czechoslovak nationalists""; ""The Czechoslovakian population""",the qualities that give pleasure to the senses,"of or relating to Czechoslovakia or its people or their language; ""The Czech border""; ""Czechoslovak nationalists""; ""The Czechoslovakian population""",1,2,False
tiny-aya-global,Bengali,বাহারনশাখ,NOUN,16886,any of various fixed orders of the various diatonic notes within an octave,one of the evil spirits of traditional Jewish and Christian belief,hills in southern India,2,2,True
tiny-aya-global,Bengali,হাওয়াযুক্ত,NOUN,26427,the act of supplying fresh air and getting rid of foul air,the act of supplying fresh air and getting rid of foul air,one of the evil spirits of traditional Jewish and Christian belief,0,1,False
tiny-aya-global,Bengali,খণ্ডন করা,VERB,4328,"overthrow by argument, evidence, or proof; ""The speaker refuted his opponent' s arguments""","overthrow by argument, evidence, or proof; ""The speaker refuted his opponent' s arguments""","engage in the trade of; ""he is merchandising telephone sets""",0,1,False
tiny-aya-global,Bengali,মোটেল,NOUN,26362,a motor hotel,of or relating to alluvium,a motor hotel,1,2,False
tiny-aya-global,Bengali,দেওয়া,VERB,12199,"grant use or occupation of under a term of contract; ""I am leasing my country estate to some foreigners""",a member of the Slavic people living in Croatia,hills in southern India,2,2,True
tiny-aya-global,Bengali,প্রস্তাবনা,NOUN,27659,"the initial part of the introduction; ""the opening established the basic theme""",native Eurasian tree widely cultivated in many varieties for its firm rounded edible fruits,"of or relating to the Sinhalese languages; ""the Sinhalese versions of the Ramayana""",2,1,False
tiny-aya-global,Bengali,পুরুমিল্ল,NOUN,29624,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,"expecting the best in this best of all possible worlds; ""in an optimistic mood""; ""optimistic plans""; ""took an optimistic view""",0,1,False
tiny-aya-global,Bengali,পোটাশিয়াম,NOUN,11068,a light soft silver-white metallic element of the alkali metal group; oxidizes rapidly in air and reacts violently with water; is abundant in nature in combined forms occurring in sea water and in carnallite and kainite and sylvite,a light soft silver-white metallic element of the alkali metal group; oxidizes rapidly in air and reacts violently with water; is abundant in nature in combined forms occurring in sea water and in carnallite and kainite and sylvite,a structure or object that impedes free movement,0,1,False
tiny-aya-global,Bengali,সমাগম,NOUN,5502,"the social act of assembling; ""they demanded the right of assembly""",capital and largest city and economic and cultural center of Portugal; a major port in western Portugal on Tagus River where it broadens and empties into the Atlantic,"the social act of assembling; ""they demanded the right of assembly""",1,2,False
tiny-aya-global,Bengali,জড়িয়ে পড়া,VERB,3876,"place in a confining or embarrassing position; ""He was trapped in a difficult situation""",a form of socialism that abolishes private ownership,"place in a confining or embarrassing position; ""He was trapped in a difficult situation""",1,2,False
tiny-aya-global,Bengali,যুবরাণী,NOUN,4407,the wife of a crown prince,wife of Siva and a benevolent aspect of Devi: goddess of plenty,the wife of a crown prince,1,1,True
tiny-aya-global,Bengali,নিষ্কম্মা,ADJECTIVE,2230,"lacking or characterized by lack of ambition or initiative; lazy; ""a shiftless student""; ""studied in a shiftless way""","lacking or characterized by lack of ambition or initiative; lazy; ""a shiftless student""; ""studied in a shiftless way""",a farm building for housing horses or other livestock,0,1,False
tiny-aya-global,Bengali,শরবতি লেবু,NOUN,8727,large pear-shaped fruit similar to grapefruit but with coarse dry pulp,large pear-shaped fruit similar to grapefruit but with coarse dry pulp,fine powdery foodstuff obtained by grinding and sifting the meal of a cereal grain,0,1,False
tiny-aya-global,Bengali,সংস্কৃতি,NOUN,10147,all the knowledge and values shared by a society,all the knowledge and values shared by a society,"a positive feeling of liking; ""he had trouble expressing the affection he felt""; ""the child won everyone' s heart""; ""the warmness of his welcome made us feel right at home""",0,1,False
tiny-aya-global,Bengali,ইচ্ছামৃগ,NOUN,33924,"a theatrical performance of a drama; ""the play lasted two hours""",a desperately poor landlocked country in western Africa; was formerly Upper Volta under French rule but gained independence in 1960,a military structure where arms and ammunition and other military equipment are stored and training is given in the use of arms,2,1,False
tiny-aya-global,Bengali,ইশারা,NOUN,733,the act of signaling by a movement of the hand,the act of signaling by a movement of the hand,any of the Sino-Tibetan languages spoken in China; regarded as dialects of a single language (even though they are mutually unintelligible) because they share an ideographic writing system,0,1,False
tiny-aya-global,Bengali,শালাবতী,NOUN,21981,an imaginary being of myth or fable,electronic device consisting of a system of electrodes arranged in an evacuated glass or metal envelope,an imaginary being of myth or fable,1,2,False
tiny-aya-global,Bengali,মন্দা,NOUN,35111,"the condition of being financially weak; ""the weakness of the dollar against the yen""","the condition of being financially weak; ""the weakness of the dollar against the yen""",(anatomy) the point of connection between two bones or elements of a skeleton (especially if it allows motion),0,1,False
tiny-aya-global,Bengali,অন্যোন্যবৃত্তি,NOUN,18115,"the effect of one thing (or person) on another; ""the influence of mechanical action""","the effect of one thing (or person) on another; ""the influence of mechanical action""","the immediate descendants of a person; ""she was the mother of many offspring""; ""he died without issue""",0,1,False
tiny-aya-global,Bengali,যুদ্ধসামগ্রী,NOUN,22827,weapons considered collectively,"wife of Siva and malevolent form of Devi; ""the black""","slow and apathetic; ""she was fat and inert""; ""a sluggish worker""; ""a mind grown torpid in old age""",2,2,True
tiny-aya-global,Bengali,কাব্যাত্মক,ADJECTIVE,2121,"characteristic of or befitting poetry; ""poetic diction""","characteristic of or befitting poetry; ""poetic diction""","not yet proved or subjected to testing; ""an untested drug""; ""untested theory""; ""an untried procedure""",0,1,False
tiny-aya-global,Bengali,আঞ্জনী,NOUN,499,an infection of the sebaceous gland of the eyelid,"(linguistics) the form of a word after all affixes are removed; ""thematic vowels are part of the stem""",an infection of the sebaceous gland of the eyelid,1,1,True
tiny-aya-global,Bengali,প্রতিযোগী,NOUN,29663,someone who takes part in an activity,a region marked off for administrative or other purposes,"an organic process that takes place in the body; ""respiratory activity""",2,1,False
tiny-aya-global,Bengali,লাসা,NOUN,24127,the sacred city of Lamaism; known as the Forbidden City for its former inaccessibility and hostility to strangers,"rain abundantly; ""Meteors showered down over half of Australia""","a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city""",2,2,True
tiny-aya-global,Bengali,এণ্টিবডি,NOUN,28836,"any of a large variety of proteins normally present in the body or produced in response to an antigen which it neutralizes, thus producing an immune response","any of a large variety of proteins normally present in the body or produced in response to an antigen which it neutralizes, thus producing an immune response",an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,সাইবারক্রাইম,NOUN,34802,crime committed using a computer and the internet to steal a person' s identity or sell contraband or stalk victims or disrupt operations with malevolent programs,crime committed using a computer and the internet to steal a person' s identity or sell contraband or stalk victims or disrupt operations with malevolent programs,"the property of being physically or mentally strong; ""fatigue sapped his strength""",0,1,False
tiny-aya-global,Bengali,শ্রুতান্ত,NOUN,31528,an imaginary being of myth or fable,a living thing that has (or can develop) the ability to act or function independently,a ray of moonlight,2,1,False
tiny-aya-global,Bengali,তেঁতুল,NOUN,1038,large tropical seed pod with very tangy pulp that is eaten fresh or cooked with rice and fish or preserved for curries and chutneys,a native or inhabitant of Tajikistan and neighboring areas of Uzbekistan and Afghanistan and China,large tropical seed pod with very tangy pulp that is eaten fresh or cooked with rice and fish or preserved for curries and chutneys,1,2,False
tiny-aya-global,Bengali,ভস্মাসুর,NOUN,22196,one of the evil spirits of traditional Jewish and Christian belief,"engage in the trade of; ""he is merchandising telephone sets""",jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,2,1,False
tiny-aya-global,Bengali,দুষ্কর,ADJECTIVE,9132,"characterized by toilsome effort to the point of exhaustion; especially physical effort; ""worked their arduous way up the mining valley""; ""a grueling campaign""; ""hard labor""; ""heavy work""; ""heavy going""; ""spent many laborious hours on the project""; ""set a punishing pace""",a region marked off for administrative or other purposes,an imaginary being of myth or fable,2,2,True
tiny-aya-global,Bengali,সেন্সর বোর্ড,NOUN,11152,a person who is authorized to read publications or correspondence or to watch theatrical performances and suppress in whole or in part anything considered obscene or politically unacceptable,a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal),a person who is authorized to read publications or correspondence or to watch theatrical performances and suppress in whole or in part anything considered obscene or politically unacceptable,1,2,False
tiny-aya-global,Bengali,স্নেহ,NOUN,121,"a positive feeling of liking; ""he had trouble expressing the affection he felt""; ""the child won everyone' s heart""; ""the warmness of his welcome made us feel right at home""",the lowest of the four varnas: the servants and workers of low status,move or pull with a sudden motion,2,1,False
tiny-aya-global,Bengali,দেওয়া,VERB,6235,"transfer possession of something concrete or abstract to somebody; ""I gave her my money""; ""can you give me lessons?""; ""She gave the children lots of love and tender loving care""",an imaginary being of myth or fable,"something (often something deceptively attractive) that catches you unawares; ""the exam was full of trap questions""; ""it was all a snare and delusion""",2,2,True
tiny-aya-global,Bengali,সমাধানযোগ্য,ADJECTIVE,3510,"capable of being settled or resolved; ""all disputed points are potentially resolvable""; ""a resolvable quarrel""","capable of being settled or resolved; ""all disputed points are potentially resolvable""; ""a resolvable quarrel""",an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,বিদ্যাপতি,NOUN,36223,someone who has been admitted to membership in a scholarly field,one of the evil spirits of traditional Jewish and Christian belief,someone who has been admitted to membership in a scholarly field,1,2,False
tiny-aya-global,Bengali,পঙ্কজিত্,NOUN,23322,an imaginary being of myth or fable,not capable of being computed or enumerated,United States charismatic civil rights leader and Baptist minister who campaigned against the segregation of Blacks (1929-1968),2,2,True
tiny-aya-global,Bengali,হোয়াইট হাউস,NOUN,35523,the government building that serves as the residence and office of the President of the United States,the government building that serves as the residence and office of the President of the United States,an overwhelming feeling of fear and anxiety,0,1,False
tiny-aya-global,Bengali,বর্ধা জেলা,NOUN,24610,a region marked off for administrative or other purposes,a region marked off for administrative or other purposes,weapons considered collectively,0,1,False
tiny-aya-global,Bengali,শেষ করে ফেলা,VERB,11494,"come or bring to a finish or an end; ""He finished the dishes""; ""She completed the requirements for her Master' s Degree""; ""The fastest runner finished the race in just over 2 hours; others finished in over 4 hours""","relating to, or coming from, Europe and Asia; ""His mother was Eurasian, and his father Chinese""; ""the Eurasian landmass is the largest in the world""","come or bring to a finish or an end; ""He finished the dishes""; ""She completed the requirements for her Master' s Degree""; ""The fastest runner finished the race in just over 2 hours; others finished in over 4 hours""",1,2,False
tiny-aya-global,Bengali,দূরত্ব,NOUN,36307,"indifference by personal withdrawal; ""emotional distance""",an imaginary being of myth or fable,"indifference by personal withdrawal; ""emotional distance""",1,2,False
tiny-aya-global,Bengali,মুগ্ধ,ADJECTIVE,11801,having your attention fixated as though by a spell,an imaginary being of myth or fable,a quantity much larger than is needed,2,1,False
tiny-aya-global,Bengali,জৈমিনী,NOUN,29244,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,an optically inactive alcohol that is a component of the vitamin B complex,a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,2,2,True
tiny-aya-global,Bengali,উপাদান,NOUN,3789,"an artifact that has been created by someone or some process; ""they improve their product every year""; ""they export most of their agricultural production""","a human being; ""there was too much for one person to do""",a chordophone that has a triangular frame consisting of a sounding board and a pillar and a curved neck; the strings stretched between the neck and the soundbox are plucked with the fingers,2,2,True
tiny-aya-global,Bengali,জীবন,NOUN,5583,"the condition of living or the state of being alive; ""while there' s life there' s hope""; ""life depends on many chemical and physical processes""",being six more than ninety,"the condition of living or the state of being alive; ""while there' s life there' s hope""; ""life depends on many chemical and physical processes""",1,2,False
tiny-aya-global,Bengali,সরগুজা,NOUN,24430,a region marked off for administrative or other purposes,"any liquid suitable for drinking; ""may I take your beverage order?""","a concept of quantity derived from zero and units; ""every number has a unique position in the sequence""",2,2,True
tiny-aya-global,Bengali,অত্যল্প,ADJECTIVE,2637,"deficient in amount or quality or extent; ""meager resources""; ""meager fare""","deficient in amount or quality or extent; ""meager resources""; ""meager fare""",a form of socialism that abolishes private ownership,0,1,False
tiny-aya-global,Bengali,কালি,NOUN,13521,"wife of Siva and malevolent form of Devi; ""the black""","wife of Siva and malevolent form of Devi; ""the black""","the psychological feature that arouses an organism to action toward a desired goal; the reason for the action; that which gives purpose and direction to behavior; ""we did not understand his motivation""; ""he acted with the best of motives""",0,1,False
tiny-aya-global,Bengali,সুশীলতা,NOUN,7985,"acting in a manner that is gentle and mild and even-tempered; ""his fingers have learned gentleness""; ""suddenly her gigantic power melted into softness for the baby""; ""even in the pulpit there are moments when mildness of manner is not enough""","an accommodation in which both sides make concessions; ""the newly elected congressmen rejected a compromise because they considered it `business as usual' """,a living thing that has (or can develop) the ability to act or function independently,2,2,True
tiny-aya-global,Bengali,ফারসি,NOUN,5686,the language of Persia (Iran) in any of its ancient forms,the language of Persia (Iran) in any of its ancient forms,the legislature of the United States government,0,1,False
tiny-aya-global,Bengali,গর্ভপাত,NOUN,7661,"continuing forever without end; ""there are infinitely many possibilities""","continuing forever without end; ""there are infinitely many possibilities""",jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women),0,1,False
tiny-aya-global,Bengali,ত্রিপুরা,NOUN,8033,"the territory occupied by one of the constituent administrative districts of a nation; ""his state is in the deep south""","a particular item of prepared food; ""she prepared a special dish for dinner""","the territory occupied by one of the constituent administrative districts of a nation; ""his state is in the deep south""",1,2,False
tiny-aya-global,Bengali,সম্মানদক্ষিণা,NOUN,32960,a fee paid for a nominally free service,"the act of putting a person into a non-elective position; ""the appointment had to be approved by the whole committee""",a ripe jalapeno that has been dried for use in cooking,2,1,False
tiny-aya-global,Bengali,স্বাস্থ্যকর,ADJECTIVE,3706,"conducive to good health of body or mind; ""a healthful climate""; ""a healthful environment""; ""healthful nutrition""; ""healthful sleep""; ""Dickens' s relatively healthful exuberance""","a solemn pledge (to oneself or to another or to a deity) to do something or to behave in a certain manner; ""they took vows of poverty""","conducive to good health of body or mind; ""a healthful climate""; ""a healthful environment""; ""healthful nutrition""; ""healthful sleep""; ""Dickens' s relatively healthful exuberance""",1,2,False
tiny-aya-global,Bengali,গৌণ,ADJECTIVE,26722,"(of a clause) unable to stand alone syntactically as a complete sentence; ""a subordinate (or dependent) clause functions as a noun or adjective or adverb within a sentence""",a punctuation mark used to attribute the enclosed text to someone else,"(of a clause) unable to stand alone syntactically as a complete sentence; ""a subordinate (or dependent) clause functions as a noun or adjective or adverb within a sentence""",1,2,False
tiny-aya-global,Bengali,গুগল,NOUN,34579,a widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user' s search,a native or inhabitant of Australia,a widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user' s search,1,2,False
tiny-aya-global,Bengali,মনোনীত,ADJECTIVE,13548,"subject to popular election; ""elective official""",a severe scolding,"come upon unexpectedly or after searching; ""found art""; ""the lost-and-found department""",2,2,True
tiny-aya-global,Bengali,মালা,NOUN,5451,"a necklace made by a stringing objects together; ""a string of beads""; ""a strand of pearls"";",the month following March and preceding May,being three more than forty,2,1,False
tiny-aya-global,Bengali,বায়ুশুল,NOUN,8086,acute abdominal pain (especially in infants),acute abdominal pain (especially in infants),any of various fixed orders of the various diatonic notes within an octave,0,1,False
tiny-aya-global,Bengali,সুনামা,NOUN,32371,an imaginary being of myth or fable,a male attendant of the bridegroom at a wedding,an imaginary being of myth or fable,1,2,False
tiny-aya-global,Bengali,করদ,ADJECTIVE,11722,"(of goods or funds) subject to taxation; ""taxable income""; ""nonexempt property""",a chordophone that has a triangular frame consisting of a sounding board and a pillar and a curved neck; the strings stretched between the neck and the soundbox are plucked with the fingers,sleep lightly or for a short period of time,2,1,False
tiny-aya-global,Bengali,মহুয়া,NOUN,2234,a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,a chemical used to kill pests (as rodents or insects),"overthrow by argument, evidence, or proof; ""The speaker refuted his opponent' s arguments""",2,1,False
tiny-aya-global,Bengali,কর্ণফুল,NOUN,2154,jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,the unwritten literature (stories and proverbs and riddles and songs) of a culture,0,1,False
tiny-aya-global,Bengali,পশুচারণ করা,NOUN,14805,the act of grazing,the state of having little or no money and few or no material possessions,the act of grazing,1,2,False
tiny-aya-global,Bengali,মণিগুণ,NOUN,31219,(prosody) a system of versification,"involving and relating to the mutual relations of states especially of the United States; ""Interstate Highway Commission""; ""interstate highways""; ""Interstate Commerce Commission""; ""interstate commerce""",(prosody) a system of versification,1,1,True
tiny-aya-global,Bengali,শুভকামনা দেওয়া,VERB,27596,"invoke upon; ""wish you a nice evening""; ""bid farewell""","a financial institution that accepts deposits and channels the money into lending activities; ""he cashed a check at the bank""; ""that bank holds the mortgage on my home""",a cruciferous plant of the genus Raphanus having a pungent edible root,2,1,False
tiny-aya-global,Bengali,ধ্যাণমগ্ন,ADJECTIVE,8297,"deeply absorbed in thought; ""as distant and bemused as a professor listening to the prattling of his freshman class""; ""lost in thought""; ""a preoccupied frown""","come or bring to a finish or an end; ""He finished the dishes""; ""She completed the requirements for her Master' s Degree""; ""The fastest runner finished the race in just over 2 hours; others finished in over 4 hours""","a unit of information equal to one million (1,048,576) bytes",2,1,False
tiny-aya-global,Bengali,মাহোগনি,NOUN,6038,any of various tropical timber trees of the family Meliaceae especially the genus Swietinia valued for their hard yellowish- to reddish-brown wood that is readily worked and takes a high polish,one of the first temporary teeth of a young mammal (one of 20 in children),any of various tropical timber trees of the family Meliaceae especially the genus Swietinia valued for their hard yellowish- to reddish-brown wood that is readily worked and takes a high polish,1,2,False
tiny-aya-global,Bengali,মুখ্য,ADJECTIVE,26721,"(of a clause) capable of standing syntactically alone as a complete sentence; ""the main (or independent) clause in a complex sentence has at least a subject and a verb""","a small flat compressed cake of some substance; ""a tablet of soap""",jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women),2,1,False
tiny-aya-global,Bengali,নৃগ,NOUN,32100,an imaginary being of myth or fable,"large oval tropical fruit having smooth skin, juicy aromatic pulp, and a large hairy seed",inflammation of the liver caused by a virus or a toxin,2,1,False
tiny-aya-global,Bengali,সুবাহু,NOUN,19358,an imaginary being of myth or fable,a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal),"the manifestation of a Hindu deity (especially Vishnu) in human or superhuman or animal form; ""the Buddha is considered an avatar of the god Vishnu""",2,2,True
tiny-aya-global,Bengali,মেটে,ADJECTIVE,9713,of a yellowish brown color,"a person conceived as a consumer of food; ""he has four mouths to feed""",of a yellowish brown color,1,2,False
tiny-aya-global,Bengali,শাল্বকিনী,NOUN,21402,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",a painful wound caused by the thrust of an insect' s stinger into skin,"tall marsh plant with cylindrical seed heads that explode when mature shedding large quantities of down; its long flat leaves are used for making mats and chair seats; of North America, Europe, Asia and North Africa",2,2,True
tiny-aya-global,Bengali,লিথুয়ানিয়ান,ADJECTIVE,19613,of or relating to or characteristic of Lithuania or its people or language,one of the groups of Christians who have their own beliefs and forms of worship,the continuum of experience in which events pass from the future through the present to the past,2,1,False
tiny-aya-global,Bengali,খুর,NOUN,3890,a razor with a straight cutting edge enclosed in a case that forms a handle when the razor is opened for use,an overwhelming feeling of fear and anxiety,a razor with a straight cutting edge enclosed in a case that forms a handle when the razor is opened for use,1,2,False
tiny-aya-global,Bengali,কর্ণাট,NOUN,16037,any of various fixed orders of the various diatonic notes within an octave,any of various fixed orders of the various diatonic notes within an octave,the capital of Mali; located in the south on the Niger,0,2,False
tiny-aya-global,Bengali,পুনরাবৃত্ত,ADJECTIVE,23465,"recurring again and again; ""perennial efforts to stipulate the requirements""",a republic at the southernmost part of Africa; achieved independence from the United Kingdom in 1910; first European settlers were Dutch (known as Boers),"recurring again and again; ""perennial efforts to stipulate the requirements""",1,2,False
tiny-aya-global,Bengali,বিদেশ মন্ত্রক,NOUN,36048,the government department in charge of foreign relations,"(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""","accept as a challenge; ""I' ll tackle this difficult task""",2,1,False
tiny-aya-global,Bengali,দুঃখদায়ী,ADJECTIVE,4228,"causing or marked by grief or anguish; ""a grievous loss""; ""a grievous cry""; ""her sigh was heartbreaking""; ""the heartrending words of Rabin' s granddaughter""",large pear-shaped fruit similar to grapefruit but with coarse dry pulp,"causing or marked by grief or anguish; ""a grievous loss""; ""a grievous cry""; ""her sigh was heartbreaking""; ""the heartrending words of Rabin' s granddaughter""",1,2,False
tiny-aya-global,Bengali,গীত,NOUN,4897,"a short musical composition with words; ""a successful musical must have at least three good songs""",a Dravidian language spoken by the Kota,kneading and rubbing parts of the body to increase circulation and promote relaxation,2,1,False
tiny-aya-global,Bengali,লঙ্ঘন করা,VERB,11618,"walk with long steps; ""He strode confidently across the hall""","(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""",an explosive charge used in blasting,2,1,False
tiny-aya-global,Bengali,শ্যেন ঋষি,NOUN,29897,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,"run away from confinement; ""The convicted murderer escaped from a high security prison""",a mentor in spiritual and philosophical topics who is renowned for profound wisdom,1,2,False
tiny-aya-global,Bengali,পেষা,VERB,9454,"make into a powder by breaking up or cause to become dust; ""pulverize the grains""",a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,"a unit of spoken language larger than a phoneme; ""the word `pocket'  has two syllables""",2,2,True
tiny-aya-global,Bengali,অস্ত্রাগার,NOUN,8525,a military structure where arms and ammunition and other military equipment are stored and training is given in the use of arms,"the act of marrying; the nuptial ceremony; ""their marriage was conducted in the chapel""",a military structure where arms and ammunition and other military equipment are stored and training is given in the use of arms,1,2,False
tiny-aya-global,Bengali,গণ্ডার,NOUN,4581,massive powerful herbivorous odd-toed ungulate of southeast Asia and Africa having very thick skin and one or two horns on the snout,massive powerful herbivorous odd-toed ungulate of southeast Asia and Africa having very thick skin and one or two horns on the snout,(meat) cooked by dry heat in an oven,0,1,False
tiny-aya-global,Bengali,চড়াই,ADJECTIVE,24065,"moving or going or growing upward; ""the ascending plane""; ""the ascending staircase""; ""the ascending stems of chickweed""","not common or ordinarily encountered; unusually great in amount or remarkable in character or kind; ""uncommon birds""; ""frost and floods are uncommon during these months""; ""doing an uncommon amount of business""; ""an uncommon liking for money""; ""he owed his greatest debt to his mother' s uncommon character and ability""",a pen that is supplied with ink from a reservoir in its barrel,2,1,False
tiny-aya-global,Bengali,লোহিত্যা,NOUN,22226,"(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""","costing nothing; ""complimentary tickets""; ""free admission""",(prosody) a system of versification,2,1,False
tiny-aya-global,Bengali,প্রতীপ,NOUN,16153,a prince or king in India,"(superlative of `good' ) having the most positive qualities; ""the best film of the year""; ""the best solution""; ""the best time for planting""; ""wore his best suit""",a prince or king in India,1,2,False
tiny-aya-global,Bengali,সুন্দ,NOUN,21331,an imaginary being of myth or fable,a native or inhabitant of Yugoslavia,fine powdery foodstuff obtained by grinding and sifting the meal of a cereal grain,2,2,True
tiny-aya-global,Bengali,শারীরিক ক্রিয়া,NOUN,3514,"an organic process that takes place in the body; ""respiratory activity""","twist together or entwine into a confusing mass; ""The child entangled the cord""","(usually followed by `of' ) pointing out or revealing clearly; ""actions indicative of fear""",2,1,False
tiny-aya-global,Bengali,দুর্বোধ্য,ADJECTIVE,23054,"difficult to understand; ""the most incomprehensible thing about the universe is that it is comprehensible""- A. Einstein","difficult to understand; ""the most incomprehensible thing about the universe is that it is comprehensible""- A. Einstein","of or relating to a constitution; ""constitutional amendments""",0,1,False
tiny-aya-global,Bengali,বেরগড় জেলা,NOUN,25058,a region marked off for administrative or other purposes,a region marked off for administrative or other purposes,"come upon unexpectedly or after searching; ""found art""; ""the lost-and-found department""",0,1,False
tiny-aya-global,Bengali,এম আর্ক,NOUN,27429,a degree granted for the successful completion of advanced study of architecture,a degree granted for the successful completion of advanced study of architecture,"public transport consisting of a fast train or bus that makes only a few scheduled stops; ""he caught the express to New York""",0,1,False
tiny-aya-global,Bengali,ভাগ করা,VERB,9621,"separate into parts or portions; ""divide the cake into three equal parts""; ""The British carved up the Ottoman Empire after World War I""",(Hinduism) a Hindu caste or distinctive social group of which there are thousands throughout India; a special characteristic is often the exclusive occupation of its male members (such as barber or potter),"separate into parts or portions; ""divide the cake into three equal parts""; ""The British carved up the Ottoman Empire after World War I""",1,2,False
tiny-aya-global,Bengali,হৃত্পিণ্ডের সমস্যা,NOUN,35726,a sudden severe instance of abnormal heart function,a sudden severe instance of abnormal heart function,the act of detecting something; catching sight of something,0,1,False
